id,viral_load,virus,family,day
258Fx44M_O_2,-10.06256565,O,258Fx44M,24/08/16
261Fx111M_M_1,-10.32749411,M,261Fx111M,01/09/16
261Fx151M_O_1,-11.73071172,O,261Fx151M,10/08/16
261Fx151M_O_2,-11.95449408,O,261Fx151M,17/08/16
261Fx44M_M_1,-10.24752668,M,261Fx44M,25/08/16
261Fx44M_M_2,-10.95478639,M,261Fx44M,01/09/16
261Fx44M_O_2,-9.334505896,O,261Fx44M,31/08/16
269Fx11M_M_2,-10.62702871,M,269Fx11M,01/09/16
26Fx44M_O_1,-11.2828203,O,26Fx44M,24/08/16
279Fx121M_M_1,-12.72229707,M,279Fx121M,01/09/16
27Fx139M_O_1,-12.21177824,O,27Fx139M,14/09/16
27Fx173M_O_1,-10.88759458,O,27Fx173M,14/09/16
27Fx221M_I_1,0.428548256,I,27Fx221M,23/08/16
27Fx221M_I_2,0.040810394,I,27Fx221M,02/09/16
28Fx106M_M_1,-10.74821192,M,28Fx106M,16/08/16
28Fx106M_O_1,-12.95096758,O,28Fx106M,10/08/16
28Fx106M_O_2,-11.24493505,O,28Fx106M,17/08/16
28Fx123M_O_1,-12.07988923,O,28Fx123M,31/08/16
28Fx123M_O_2,-11.4199192,O,28Fx123M,07/09/16
28Fx195M_I_1,-0.317274622,I,28Fx195M,23/08/16
28Fx195M_M_1,-12.06426902,M,28Fx195M,25/08/16
28Fx195M_M_1,-12.06426902,M,28Fx195M,01/09/16
28Fx195M_M_2,-11.55347057,M,28Fx195M,01/09/16
28Fx195M_M_2,-11.55347057,M,28Fx195M,06/09/16
28Fx46M_I_1,-0.382938386,I,28Fx46M,09/08/16
28Fx46M_I_2,-0.159366481,I,28Fx46M,09/08/16
28Fx70M_I_1,0.978340769,I,28Fx70M,02/09/16
28Fx70M_M_1,-11.71201427,M,28Fx70M,01/09/16
32Fx106M_I_1,-0.082283766,I,32Fx106M,23/08/16
32Fx106M_M_1,-6.831338101,M,32Fx106M,11/08/16
32Fx106M_M_2,-9.605927788,M,32Fx106M,16/08/16
32Fx106M_M_2,-9.605927788,M,32Fx106M,11/08/16
32Fx178M_I_1,0.870098118,I,32Fx178M,02/09/16
32Fx178M_I_2,0.226630696,I,32Fx178M,15/09/16
32Fx178M_O_1,-12.44736808,O,32Fx178M,31/08/16
32Fx178M_O_2,-9.705234134,O,32Fx178M,07/09/16
32Fx98M_M_1,-12.20462266,M,32Fx98M,13/09/16
3Fx116M_M_1,-6.557857346,M,3Fx116M,11/08/16
3Fx116M_M_2,-11.13968983,M,3Fx116M,16/08/16
3Fx123M_I_1,0.494601069,I,3Fx123M,23/08/16
3Fx123M_I_2,0.916883813,I,3Fx123M,02/09/16
3Fx123M_M_1,-10.22817296,M,3Fx123M,06/09/16
3Fx123M_O_1,-9.520787901,O,3Fx123M,24/08/16
3Fx123M_O_2,-10.14738083,O,3Fx123M,31/08/16
3Fx141M_O_1,-12.00674409,O,3Fx141M,31/08/16
3Fx141M_O_2,-12.26156732,O,3Fx141M,07/09/16
3Fx191M_O_1,-11.69488261,O,3Fx191M,24/08/16
3Fx191M_O_2,-12.75502929,O,3Fx191M,31/08/16
3Fx232M_I_1,-3.157011273,I,3Fx232M,23/08/16
44Fx115M_I_1,-0.849920786,I,44Fx115M,09/08/16
44Fx115M_I_2,0.815845026,I,44Fx115M,09/08/16
44Fx115M_M_1,-11.40655801,M,44Fx115M,11/08/16
44Fx115M_O_1,-10.59750721,O,44Fx115M,17/08/16
44Fx116M_M_1,-10.95153949,M,44Fx116M,11/08/16
44Fx116M_M_2,-11.31123438,M,44Fx116M,11/08/16
44Fx116M_M_2,-11.31123438,M,44Fx116M,16/08/16
44Fx11M_I_1,-0.999275009,I,44Fx11M,09/08/16
44Fx11M_I_2,-0.719712823,I,44Fx11M,18/08/16
44Fx131M_I_1,-0.6825075,I,44Fx131M,23/08/16
44Fx131M_I_2,-0.156356073,I,44Fx131M,02/09/16
44Fx131M_M_1,-9.890349645,M,44Fx131M,06/09/16
44Fx131M_O_1,-9.873508431,O,44Fx131M,24/08/16
44Fx131M_O_2,-9.922118547,O,44Fx131M,31/08/16
44Fx166M_I_2,0.145661583,I,44Fx166M,02/09/16
44Fx184M_I_1,-0.266369224,I,44Fx184M,09/08/16
44Fx184M_I_2,-0.592873066,I,44Fx184M,09/08/16
44Fx184M_O_1,-10.07904834,O,44Fx184M,17/08/16
44Fx228M_I_1,-0.458066926,I,44Fx228M,23/08/16
44Fx228M_M_1,-9.273805894,M,44Fx228M,25/08/16
44Fx228M_M_2,-9.898163465,M,44Fx228M,06/09/16
44Fx28M_M_1,-10.46046057,M,44Fx28M,16/08/16
44Fx28M_M_2,-9.797255703,M,44Fx28M,16/08/16
44Fx28M_O_1,-7.719004448,O,44Fx28M,10/08/16
44Fx7M_I_1,0.075433648,I,44Fx7M,02/09/16
44Fx7M_M_2,-9.615099018,M,44Fx7M,25/08/16
44Fx7M_O_1,-9.130697522,O,44Fx7M,24/08/16
46Fx257M_M_1,-9.588829607,M,46Fx257M,01/09/16
46Fx77M_I_1,-5.781826529,I,46Fx77M,09/08/16
46Fx77M_I_2,-7.240011836,I,46Fx77M,09/08/16
46Fx77M_O_1,-8.878331845,O,46Fx77M,17/08/16
48Fx114M_I_1,0.231514626,I,48Fx114M,18/08/16
48Fx114M_I_2,0.575434017,I,48Fx114M,23/08/16
48Fx114M_M_1,-10.39310183,M,48Fx114M,11/08/16
48Fx115M_M_1,-11.36488825,M,48Fx115M,11/08/16
48Fx115M_M_2,-11.80965413,M,48Fx115M,16/08/16
48Fx122M_I_1,0.660159877,I,48Fx122M,18/08/16
48Fx122M_I_2,-0.143851584,I,48Fx122M,23/08/16
48Fx122M_M_1,-11.8015165,M,48Fx122M,11/08/16
48Fx128M_O_1,-11.77152078,O,48Fx128M,10/08/16
48Fx155M_I_1,-0.497118613,I,48Fx155M,23/08/16
51Fx11M_I_1,-1.570591519,I,51Fx11M,08/09/16
51Fx11M_M_1,-9.672910779,M,51Fx11M,06/09/16
51Fx11M_M_2,-11.47890414,M,51Fx11M,13/09/16
55Fx123M_M_1,-10.81791347,M,55Fx123M,11/08/16
55Fx123M_M_2,-9.316288618,M,55Fx123M,16/08/16
59Fx122M_O_1,-11.52223227,O,59Fx122M,07/09/16
59Fx122M_O_2,-11.7947508,O,59Fx122M,14/09/16
59Fx132M_M_1,-12.81493715,M,59Fx132M,06/09/16
59Fx138M_M_1,-10.14237163,M,59Fx138M,06/09/16
59Fx190M_M_1,-10.26870749,M,59Fx190M,16/08/16
59Fx190M_M_2,-11.05082592,M,59Fx190M,25/08/16
59Fx190M_O_1,-9.599289163,O,59Fx190M,24/08/16
59Fx200M_I_1,0.288151446,I,59Fx200M,08/09/16
59Fx73M_M_1,-9.873159248,M,59Fx73M,16/08/16
59Fx73M_O_1,-10.26814785,O,59Fx73M,10/08/16
59Fx73M_O_2,-10.74120722,O,59Fx73M,17/08/16
60Fx151M_M_1,-9.545140741,M,60Fx151M,25/08/16
60Fx195M_O_1,-11.34726964,O,60Fx195M,24/08/16
60Fx211M_M_1,-9.797981583,M,60Fx211M,01/09/16
60Fx211M_M_2,-11.72273267,M,60Fx211M,13/09/16
60Fx221M_M_1,-12.32329705,M,60Fx221M,01/09/16
60Fx221M_M_2,-11.49103159,M,60Fx221M,01/09/16
64Fx127M_O_1,-11.24008206,O,64Fx127M,07/09/16
64Fx127M_O_2,-10.73203762,O,64Fx127M,14/09/16
64Fx128M_I_1,-0.349327723,I,64Fx128M,02/09/16
64Fx128M_I_2,-0.409451864,I,64Fx128M,08/09/16
64Fx128M_M_1,-10.82898751,M,64Fx128M,06/09/16
64Fx128M_O_1,-9.148997623,O,64Fx128M,24/08/16
64Fx128M_O_2,-9.653464727,O,64Fx128M,31/08/16
64Fx131M_M_1,-10.88101936,M,64Fx131M,16/08/16
64Fx131M_M_2,-11.3131503,M,64Fx131M,16/08/16
64Fx131M_M_3,-10.60297281,M,64Fx131M,16/08/16
64Fx131M_O_1,-9.139684026,O,64Fx131M,10/08/16
64Fx131M_O_2,-10.62180002,O,64Fx131M,10/08/16
64Fx239M_I_1,-0.465536411,I,64Fx239M,15/09/16
64Fx27M_M_2,-9.006917986,M,64Fx27M,25/08/16
64Fx44M_I_1,-0.437712031,I,64Fx44M,09/08/16
64Fx44M_I_2,-2.862067586,I,64Fx44M,18/08/16
66Fx221M_O_1,-10.09830612,O,66Fx221M,14/09/16
6Fx11M_M_1,-10.89159068,M,6Fx11M,16/08/16
6Fx11M_M_2,-8.855030372,M,6Fx11M,16/08/16
6Fx11M_O_1,-12.61526875,O,6Fx11M,10/08/16
6Fx11M_O_2,-11.48045792,O,6Fx11M,10/08/16
6Fx184M_M_1,-10.62109679,M,6Fx184M,13/09/16
6Fx184M_M_2,-6.581117363,M,6Fx184M,20/09/16
6Fx234M_M_1,-10.68060714,M,6Fx234M,13/09/16
70Fx103M_M_1,-9.261886563,M,70Fx103M,11/08/16
70Fx111M_I_1,0.308048362,I,70Fx111M,18/08/16
70Fx111M_M_1,-8.572726153,M,70Fx111M,11/08/16
70Fx111M_M_2,-11.87950178,M,70Fx111M,16/08/16
70Fx113M_I_1,-0.069963184,I,70Fx113M,08/09/16
70Fx139M_I_1,-0.949245217,I,70Fx139M,23/08/16
70Fx148M_I_1,-1.055526022,I,70Fx148M,18/08/16
70Fx148M_I_1,-1.055526022,I,70Fx148M,23/08/16
70Fx148M_I_2,-0.147964421,I,70Fx148M,02/09/16
70Fx148M_O_2,-10.89939163,O,70Fx148M,24/08/16
70Fx153M_O_2,-12.67431661,O,70Fx153M,24/08/16
70Fx168M_O_1,-12.22568505,O,70Fx168M,07/09/16
70Fx168M_O_2,-11.2941333,O,70Fx168M,14/09/16
70Fx172M_I_1,-0.787451951,I,70Fx172M,02/09/16
70Fx172M_I_2,-0.452718176,I,70Fx172M,15/09/16
70Fx172M_O_1,-11.15434082,O,70Fx172M,31/08/16
70Fx172M_O_2,-11.19591062,O,70Fx172M,07/09/16
70Fx174M_O_1,-11.03958346,O,70Fx174M,31/08/16
70Fx185M_M_1,-11.24675468,M,70Fx185M,16/08/16
70Fx185M_M_2,-11.46716121,M,70Fx185M,25/08/16
70Fx239M_M_1,-11.66907777,M,70Fx239M,25/08/16
70Fx239M_M_2,-10.59827122,M,70Fx239M,06/09/16
70Fx44M_I_1,-0.277645576,I,70Fx44M,02/09/16
70Fx44M_I_2,-0.342313786,I,70Fx44M,08/09/16
70Fx44M_M_1,-8.916590342,M,70Fx44M,01/09/16
70Fx44M_M_2,-12.23316906,M,70Fx44M,13/09/16
70Fx6M_M_1,-11.83095529,M,70Fx6M,16/08/16
70Fx6M_O_1,-11.62518737,O,70Fx6M,10/08/16
70Fx6M_O_1,-11.62518737,O,70Fx6M,10/08/16
73Fx161M_M_1,-10.30670276,M,73Fx161M,01/09/16
73Fx161M_M_2,-10.14687652,M,73Fx161M,06/09/16
73Fx161M_O_1,-10.00725538,O,73Fx161M,14/09/16
73Fx184M_I_1,0.803784746,I,73Fx184M,09/08/16
73Fx184M_I_2,1.221506044,I,73Fx184M,09/08/16
73Fx184M_O_1,-11.46323097,O,73Fx184M,17/08/16
73Fx70M_I_1,-1.043185982,I,73Fx70M,09/08/16
73Fx70M_I_2,0.594443336,I,73Fx70M,09/08/16
73Fx70M_O_1,-10.85081301,O,73Fx70M,17/08/16
73Fx70M_O_2,-10.37889344,O,73Fx70M,17/08/16
73Fx82M_M_1,-11.29011305,M,73Fx82M,16/08/16
73Fx82M_O_1,-10.72122228,O,73Fx82M,10/08/16
73Fx82M_O_2,-12.11712589,O,73Fx82M,10/08/16
77Fx106M_M_1,-11.98670669,M,77Fx106M,16/08/16
77Fx106M_M_1,-11.98670669,M,77Fx106M,16/08/16
77Fx106M_M_2,-9.947296084,M,77Fx106M,16/08/16
77Fx106M_O_1,-11.45959466,O,77Fx106M,10/08/16
77Fx106M_O_2,-10.33907313,O,77Fx106M,10/08/16
77Fx128M_I_1,-1.42558131,I,77Fx128M,18/08/16
77Fx128M_M_1,-10.07998794,M,77Fx128M,11/08/16
77Fx128M_M_2,-9.74819249,M,77Fx128M,11/08/16
77Fx168M_I_1,0.492273922,I,77Fx168M,02/09/16
77Fx168M_I_2,-0.164329672,I,77Fx168M,15/09/16
77Fx168M_O_1,-11.20976349,O,77Fx168M,31/08/16
77Fx168M_O_2,-12.5396788,O,77Fx168M,07/09/16
77Fx16M_I_1,-3.206060251,I,77Fx16M,09/08/16
77Fx16M_I_2,-2.621198042,I,77Fx16M,09/08/16
77Fx16M_O_1,-11.09972742,O,77Fx16M,17/08/16
77Fx221M_I_1,1.049785256,I,77Fx221M,08/09/16
77Fx221M_I_1,1.049785256,I,77Fx221M,15/09/16
77Fx232M_I_1,-2.46628079,I,77Fx232M,02/09/16
77Fx232M_I_2,-0.0780969,I,77Fx232M,15/09/16
77Fx232M_O_1,-11.82326565,O,77Fx232M,31/08/16
77Fx232M_O_2,-11.02258266,O,77Fx232M,07/09/16
77Fx32M_I_1,0.108559764,I,77Fx32M,09/08/16
77Fx32M_I_2,0.116909771,I,77Fx32M,09/08/16
77Fx7M_I_1,-0.267415259,I,77Fx7M,08/09/16
77Fx7M_I_2,-0.681203007,I,77Fx7M,15/09/16
77Fx82M_I_1,-1.243165355,I,77Fx82M,09/08/16
77Fx82M_I_2,-0.070866462,I,77Fx82M,09/08/16
77Fx82M_O_1,-11.64227608,O,77Fx82M,17/08/16
77Fx82M_O_2,-14.23219523,O,77Fx82M,17/08/16
77FxB10M_O_1,-11.52073762,O,77FxB10M,07/09/16
77FxB10M_O_2,-10.03241086,O,77FxB10M,14/09/16
7Fx193M_I_1,0.369321092,I,7Fx193M,23/08/16
7Fx221M_M_1,-10.39062349,M,7Fx221M,01/09/16
7Fx221M_M_2,-11.18223453,M,7Fx221M,01/09/16
7Fx221M_O_1,-11.60807255,O,7Fx221M,14/09/16
7Fx59M_M_1,-10.62275214,M,7Fx59M,11/08/16
7Fx59M_M_2,-8.877096752,M,7Fx59M,16/08/16
80Fx148M_O_1,-11.61853556,O,80Fx148M,17/08/16
80Fx153M_O_1,-11.85606839,O,80Fx153M,17/08/16
82Fx11M_M_1,-9.443164001,M,82Fx11M,16/08/16
82Fx11M_O_1,-12.63192302,O,82Fx11M,10/08/16
82Fx11M_O_2,-11.03227103,O,82Fx11M,17/08/16
82Fx16M_O_1,-9.896362868,O,82Fx16M,10/08/16
82Fx229M_I_1,-0.993392413,I,82Fx229M,08/09/16
82Fx46M_O_2,-11.9214021,O,82Fx46M,17/08/16
82Fx6M_O_1,-9.453958895,O,82Fx6M,10/08/16
82Fx6M_O_2,-12.56542484,O,82Fx6M,17/08/16
86Fx106M_I_1,0.602808222,I,86Fx106M,09/08/16
86Fx106M_I_2,0.892317089,I,86Fx106M,09/08/16
86Fx106M_O_1,-11.31105841,O,86Fx106M,17/08/16
86Fx106M_O_2,-11.5995279,O,86Fx106M,17/08/16
86Fx119M_I_1,0.291673706,I,86Fx119M,02/09/16
86Fx119M_I_2,0.367952685,I,86Fx119M,15/09/16
86Fx119M_O_1,-11.90275715,O,86Fx119M,31/08/16
86Fx119M_O_2,-10.48133499,O,86Fx119M,07/09/16
86Fx132M_M_1,-9.999571388,M,86Fx132M,13/09/16
86Fx132M_M_2,-7.262672465,M,86Fx132M,20/09/16
86Fx185M_I_1,1.059368549,I,86Fx185M,02/09/16
86Fx185M_I_2,-0.231602587,I,86Fx185M,08/09/16
86Fx185M_M_1,-11.46441106,M,86Fx185M,13/09/16
86Fx73M_M_1,-10.36786259,M,86Fx73M,16/08/16
86Fx73M_M_2,-11.10195322,M,86Fx73M,16/08/16
86Fx73M_O_1,-9.174416187,O,86Fx73M,10/08/16
86Fx73M_O_2,-9.709305474,O,86Fx73M,17/08/16
8Fx165M_M_1,-10.25745052,M,8Fx165M,25/08/16
8Fx165M_O_1,-9.572527907,O,8Fx165M,24/08/16
8Fx185M_M_1,-10.42847574,M,8Fx185M,13/09/16
93Fx11M_O_1,-10.84217278,O,93Fx11M,10/08/16
93Fx11M_O_2,-10.85365292,O,93Fx11M,17/08/16
93Fx131M_I_1,-0.160543747,I,93Fx131M,02/09/16
93Fx131M_I_2,-1.513976631,I,93Fx131M,08/09/16
93Fx131M_M_1,-10.97950152,M,93Fx131M,01/09/16
93Fx131M_M_2,-10.6678863,M,93Fx131M,13/09/16
93Fx168M_I_1,0.160636445,I,93Fx168M,02/09/16
93Fx168M_I_2,-0.511478906,I,93Fx168M,08/09/16
93Fx168M_M_1,-9.097856457,M,93Fx168M,01/09/16
93Fx168M_M_2,-12.81166147,M,93Fx168M,13/09/16
93Fx184M_M_1,-10.92696465,M,93Fx184M,25/08/16
93Fx184M_M_2,-9.603611448,M,93Fx184M,01/09/16
93Fx256M_O_1,-11.76781059,O,93Fx256M,07/09/16
93Fx73M_M_1,-9.953588769,M,93Fx73M,25/08/16
93Fx73M_M_2,-10.53947122,M,93Fx73M,25/08/16
93Fx73M_O_1,-10.90498678,O,93Fx73M,17/08/16
99Fx119M_I_1,0.071438901,I,99Fx119M,18/08/16
99Fx159M_M_1,-11.09244771,M,99Fx159M,25/08/16
99Fx159M_M_2,-10.55008654,M,99Fx159M,06/09/16
99Fx181M_M_1,-10.99812388,M,99Fx181M,06/09/16
99Fx191M_I_1,0.275492043,I,99Fx191M,23/08/16
99Fx191M_I_2,-0.64548652,I,99Fx191M,02/09/16
99Fx191M_O_1,-10.10588697,O,99Fx191M,24/08/16
B10Fx141M_I_1,-0.965282257,I,B10Fx141M,02/09/16
B10Fx141M_I_2,-0.282425671,I,B10Fx141M,08/09/16
B10Fx141M_M_2,-10.12704401,M,B10Fx141M,06/09/16
B10Fx141M_O_1,-10.48218679,O,B10Fx141M,14/09/16
B10Fx151M_M_1,-11.49468181,M,B10Fx151M,01/09/16
B10Fx193M_M_1,-10.20955848,M,B10Fx193M,13/09/16
B10Fx60M_I_1,0.126597874,I,B10Fx60M,02/09/16
B10Fx60M_I_2,-0.224155453,I,B10Fx60M,08/09/16
B10Fx60M_M_1,-10.87592758,M,B10Fx60M,13/09/16
